"UserID","EmailAddress","FirstName","LastName","State","Department","IsManager","DateOfBirth","HireDate","Gender"
1001555,"Alexandra.Campo@company.com","Alexandra","Campo","SD","Finance",1,1980-02-16,2013-02-24,"female"
1001556,"Anne.Libby@company.com","Anne","Libby","CT","Finance",0,1992-01-08,2011-03-11,"female"
1001557,"Rose.Witty@company.com","Rose","Witty","NE","Marketing",0,1994-03-21,2017-10-01,"female"
1001558,"Florentino.Delgado@company.com","Florentino","Delgado","IN","Finance",0,1979-09-23,2016-06-26,"male"
1001559,"Stanford.Kirkman@company.com","Stanford","Kirkman","TX","Marketing",0,1982-10-28,2012-02-27,"male"
1001560,"Carolyn.Flowers@company.com","Carolyn","Flowers","CA","Finance",0,1983-08-17,2011-01-29,"female"
1001561,"John.Arrant@company.com","John","Arrant","MI","Marketing",0,1991-03-22,2015-01-31,"male"
1001562,"Hazel.Jones@company.com","Hazel","Jones","IA","Marketing",0,1967-09-26,2014-02-21,"female"
1001563,"Ronnie.Morris@company.com","Ronnie","Morris","IA","Marketing",0,1988-01-09,2012-10-27,"male"
1001564,"Sharon.Couto@company.com","Sharon","Couto","MO","Finance",0,1987-12-03,2015-08-06,"female"
1001565,"Gertrude.Bermudez@company.com","Gertrude","Bermudez","KY","Marketing",0,1981-09-22,2009-01-13,"female"
1001566,"Gladys.Anderson@company.com","Gladys","Anderson","NY","Finance",0,1970-05-02,2012-10-29,"female"
1001567,"Mario.Gonzales@company.com","Mario","Gonzales","CA","Finance",1,1972-08-19,2011-05-25,"male"
1001568,"Jackie.James@company.com","Jackie","James","FL","Marketing",0,1997-04-25,2011-07-25,"male"
1001569,"Eleanor.Morgan@company.com","Eleanor","Morgan","NC","Marketing",0,1999-04-25,2015-08-30,"female"
1001570,"Michaela.Turner@company.com","Michaela","Turner","AR","Finance",0,1973-09-24,2009-05-15,"female"
1001571,"Kathy.Lucas@company.com","Kathy","Lucas","AL","Marketing",0,1956-02-22,2004-09-20,"female"
1001572,"Paul.Doolittle@company.com","Paul","Doolittle","OH","Operations",0,1996-03-20,2017-07-22,"male"
1001573,"Billie.Miller@company.com","Billie","Miller","TX","Marketing",0,1990-01-08,2009-01-04,"female"
1001574,"Felicia.Gibson@company.com","Felicia","Gibson","CT","Marketing",0,1994-07-08,2011-07-04,"female"
1001575,"Jeanette.Chavez@company.com","Jeanette","Chavez","IL","Operations",0,1962-08-22,2011-04-10,"female"
1001576,"Rick.Lennox@company.com","Rick","Lennox","MS","Marketing",0,1977-10-29,2016-05-14,"male"
1001577,"Roderick.Mauro@company.com","Roderick","Mauro","TN","Marketing",0,1995-09-19,2009-12-18,"male"
1001578,"Mario.Mitchell@company.com","Mario","Mitchell","IN","Finance",0,1997-09-18,2011-12-18,"male"
1001579,"Jason.Harmon@company.com","Jason","Harmon","CA","Operations",0,1991-06-03,2015-08-28,"male"
1001580,"John.Green7@company.com","John","Green","OH","Finance",0,1991-02-13,2016-03-05,"male"
1001581,"Ann.Hernadez@company.com","Ann","Hernadez","IA","Finance",0,1970-08-20,2009-05-10,"female"
1001582,"Ronald.Forgey@company.com","Ronald","Forgey","CO","Finance",0,1981-02-15,2013-02-17,"male"
1001583,"Darren.Heckman@company.com","Darren","Heckman","CA","Operations",0,1962-11-03,2013-12-24,"male"
1001584,"Leland.Gibbens@company.com","Leland","Gibbens","IL","Operations",0,1985-07-10,2009-07-05,"male"
1001585,"Peggy.Olsen@company.com","Peggy","Olsen","CA","Finance",0,1977-02-16,2014-11-09,"female"
1001586,"David.Hile@company.com","David","Hile","CA","Marketing",0,1980-09-22,2011-11-18,"male"
1001587,"Juan.Miles@company.com","Juan","Miles","OK","Operations",0,1985-07-10,2009-03-14,"male"
1001588,"Goldie.Ackerman@company.com","Goldie","Ackerman","CO","Finance",0,1974-08-19,2016-05-29,"female"
1001589,"Thomas.Ahmed@company.com","Thomas","Ahmed","CA","Operations",0,1979-04-30,2003-04-18,"male"
1001590,"Mary.Kim2@company.com","Mary","Kim","SD","Finance",0,1972-10-31,2016-04-01,"female"
1001591,"Raymond.Johnson4@company.com","Raymond","Johnson","FL","Finance",0,1982-03-24,2016-10-15,"male"
1001592,"John.Booth@company.com","John","Booth","IN","Finance",1,1959-12-10,2011-04-05,"male"
1001593,"Emily.Martinez@company.com","Emily","Martinez","OH","Marketing",0,1985-02-14,2017-06-07,"female"
1001594,"Pauline.Jenkins@company.com","Pauline","Jenkins","VA","Finance",0,1984-09-21,2012-05-30,"female"
1001595,"Michael.Brooks3@company.com","Michael","Brooks","NY","Finance",0,1967-05-03,2007-09-17,"male"
1001596,"Christopher.Hernandez@company.com","Christopher","Hernandez","MI","Operations",0,1986-12-03,2005-01-19,"male"
1001597,"Jeremy.McKinnon@company.com","Jeremy","McKinnon","WI","Finance",0,1994-09-19,2017-06-19,"male"
1001598,"Anita.Hoffman@company.com","Anita","Hoffman","WI","Finance",0,1994-02-12,2014-03-28,"female"
1001599,"Scott.Goley@company.com","Scott","Goley","ME","Operations",0,1988-01-09,2010-05-30,"male"
1001600,"Steve.Perez@company.com","Steve","Perez","MN","Finance",0,1999-10-25,2014-01-23,"male"
1001601,"Ruby.Warwick@company.com","Ruby","Warwick","TX","Finance",0,1998-08-13,2017-10-27,"female"
1001602,"Maribeth.Leal@company.com","Maribeth","Leal","CA","Finance",0,1971-08-20,2015-12-18,"female"
1001603,"Michael.Riley2@company.com","Michael","Riley","MN","Finance",0,1998-04-25,2013-07-20,"male"
1001604,"Robert.Raynor@company.com","Robert","Raynor","NY","Operations",0,1978-01-11,2015-08-26,"male"
1001605,"Brian.Howell@company.com","Brian","Howell","IA","Marketing",0,1999-07-07,2017-04-13,"male"
1001606,"George.Brown@company.com","George","Brown","PA","Finance",0,1998-01-06,2012-04-06,"male"
1001607,"Nicolas.Estrada@company.com","Nicolas","Estrada","IL","Finance",0,1967-07-15,2014-11-13,"male"
1001608,"Joan.Santos@company.com","Joan","Santos","OR","Operations",0,1995-06-02,2010-06-25,"female"
1001609,"Kyle.Parks@company.com","Kyle","Parks","AL","Operations",0,1997-07-07,2017-04-07,"male"
1001610,"Keith.Fredericks@company.com","Keith","Fredericks","ME","Operations",0,1987-10-28,2003-01-04,"male"
1001611,"Carl.Villalobos@company.com","Carl","Villalobos","WA","Marketing",0,1985-02-14,2017-08-10,"male"
1001612,"Carole.Harris@company.com","Carole","Harris","CT","Finance",0,1985-06-04,2003-12-11,"female"
1001613,"Vera.Mason@company.com","Vera","Mason","KS","Finance",0,1974-01-12,2010-02-25,"female"
1001614,"Janice.Anderson2@company.com","Janice","Anderson","IN","Finance",1,1961-01-15,2016-01-11,"female"
1001615,"Ben.Holland@company.com","Ben","Holland","CA","Marketing",0,1991-12-02,2017-08-26,"male"
1001616,"Betty.Hooper@company.com","Betty","Hooper","WA","Operations",0,1976-04-30,2007-05-01,"female"
1001617,"Dennis.McCullers@company.com","Dennis","McCullers","PA","Operations",0,1986-12-03,2001-03-18,"male"
1001618,"Mattie.Brennan@company.com","Mattie","Brennan","KS","Finance",1,1999-04-25,2013-07-24,"female"
1001619,"Stella.Ochoa@company.com","Stella","Ochoa","NJ","Marketing",0,1988-06-03,2013-10-20,"female"
1001620,"Charles.Watson3@company.com","Charles","Watson","ID","Marketing",0,1984-06-04,2004-12-26,"male"
1001621,"Austin.Kratz@company.com","Austin","Kratz","CA","Finance",0,1988-09-20,2015-08-13,"male"
1001622,"Verlene.Moyer@company.com","Verlene","Moyer","TX","Finance",0,1995-08-14,2014-08-19,"female"
1001623,"Carolina.Pang@company.com","Carolina","Pang","GA","Marketing",0,1996-02-12,2012-09-10,"female"
1001624,"Tamera.Bradberry@company.com","Tamera","Bradberry","TX","Operations",0,1986-08-16,2012-09-18,"female"
1001625,"Floyd.Rodriguez@company.com","Floyd","Rodriguez","OH","Finance",1,1970-01-13,2017-09-21,"male"
1001626,"Cindy.Randall@company.com","Cindy","Randall","NY","Finance",0,1975-05-01,2008-07-12,"female"
1001627,"Barbara.Fonseca@company.com","Barbara","Fonseca","MT","Finance",0,1985-02-14,2004-03-15,"female"
1001628,"Sandra.Pitt@company.com","Sandra","Pitt","MO","Finance",0,1996-09-18,2013-03-28,"female"
1001629,"Paul.George@company.com","Paul","George","CA","Finance",0,1997-01-06,2016-07-06,"male"
1001630,"Rachel.Krause@company.com","Rachel","Krause","TX","Operations",0,1991-10-27,2011-07-27,"female"
1001631,"Marvin.Johnson@company.com","Marvin","Johnson","NJ","Finance",0,1984-06-04,2016-04-27,"male"
1001632,"Gladys.Yokoyama@company.com","Gladys","Yokoyama","CT","Marketing",0,1992-01-08,2010-06-20,"female"
1001633,"Annie.Davis@company.com","Annie","Davis","CA","Operations",0,1965-06-09,2017-01-30,"female"
1001634,"Carol.Bailey@company.com","Carol","Bailey","IN","Operations",0,1994-06-02,2008-08-31,"female"
1001635,"Chris.Brooks@company.com","Chris","Brooks","IN","Marketing",0,1974-08-19,2013-08-31,"male"
1001636,"Travis.Pereira@company.com","Travis","Pereira","KS","Marketing",0,1972-02-18,2014-12-19,"male"
1001637,"Shirley.Shepherd@company.com","Shirley","Shepherd","CA","Operations",0,1970-09-25,2017-01-22,"female"
1001638,"James.Thomas3@company.com","James","Thomas","AZ","Finance",0,1976-08-18,2014-11-02,"male"
1001639,"Tracy.Quintana@company.com","Tracy","Quintana","OH","Operations",0,1976-09-23,2001-11-16,"female"
1001640,"Susan.West@company.com","Susan","West","AK","Marketing",0,1985-01-09,2015-03-09,"female"
1001641,"Tamara.Koch@company.com","Tamara","Koch","FL","Finance",0,1991-04-27,2012-11-07,"female"
1001642,"Gloria.Oney@company.com","Gloria","Oney","CA","Finance",0,1997-07-07,2011-10-06,"female"
1001643,"Alex.Wright@company.com","Alex","Wright","KS","Finance",1,1980-08-17,2012-10-04,"male"
1001644,"Steven.Russell@company.com","Steven","Russell","MN","Finance",0,1976-06-06,2015-08-05,"male"
1001645,"David.Le@company.com","David","Le","GA","Operations",0,1980-02-16,2017-07-23,"male"
1001646,"David.Gibby@company.com","David","Gibby","NC","Finance",0,1976-08-18,2014-01-27,"male"
1001647,"Burt.Pinson@company.com","Burt","Pinson","NY","Finance",0,1980-01-11,2013-03-22,"male"
1001648,"Glenn.Dunphy@company.com","Glenn","Dunphy","NJ","Finance",0,1983-06-05,2016-08-01,"male"
1001649,"Norman.Cartwright@company.com","Norman","Cartwright","IN","Finance",0,1983-02-15,2014-02-18,"male"
1001650,"Pauline.Markle@company.com","Pauline","Markle","IL","Operations",0,1989-08-15,2009-07-31,"female"
1001651,"Jacqueline.Benton@company.com","Jacqueline","Benton","CA","Finance",0,1979-07-12,2008-09-30,"female"
1001652,"Julius.McIntyre@company.com","Julius","McIntyre","IA","Operations",1,1983-01-10,2015-01-03,"male"
1001653,"Stephen.Bennett2@company.com","Stephen","Bennett","TX","Finance",0,1999-03-20,2013-06-18,"male"
1001654,"Anne.Key@company.com","Anne","Key","MA","Finance",0,1985-01-09,2009-01-14,"female"
1001655,"Eric.White5@company.com","Eric","White","MT","Operations",1,1999-03-20,2013-06-18,"male"
1001656,"Lynn.Solem@company.com","Lynn","Solem","UT","Finance",0,1995-09-19,2017-04-06,"female"
1001657,"Marlene.Widger@company.com","Marlene","Widger","IL","Finance",0,1966-11-02,2016-04-25,"female"
1001658,"Christopher.Taylor@company.com","Christopher","Taylor","IL","Marketing",0,1981-07-11,2017-04-04,"male"
1001659,"Julianne.Paterson@company.com","Julianne","Paterson","FL","Finance",0,1991-10-27,2017-05-03,"female"
1001660,"Carol.Ryan@company.com","Carol","Ryan","MA","Marketing",0,1994-07-08,2008-10-06,"female"
1001661,"Doris.Amann@company.com","Doris","Amann","NJ","Finance",0,1978-07-12,2013-04-16,"female"
1001662,"Tonia.Fawcett@company.com","Tonia","Fawcett","VA","Finance",0,1967-07-15,2007-11-12,"female"
1001663,"Keisha.Plascencia@company.com","Keisha","Plascencia","WI","Finance",0,1991-04-27,2009-08-06,"female"
1001664,"Gregory.Smith2@company.com","Gregory","Smith","IL","Finance",0,1967-12-08,2012-09-03,"male"
1001665,"Jennifer.Schneider@company.com","Jennifer","Schneider","LA","Finance",1,1986-07-10,2015-07-26,"female"
1001666,"Lillian.Rosamond@company.com","Lillian","Rosamond","NJ","Finance",0,1991-07-09,2009-08-30,"female"
1001667,"Beth.Bello@company.com","Beth","Bello","NY","Operations",0,1987-04-28,2017-05-10,"female"
1001668,"Ryan.Woods@company.com","Ryan","Woods","WI","Marketing",0,1987-07-10,2015-01-07,"male"
1001669,"Scott.Gulbranson@company.com","Scott","Gulbranson","NY","Finance",0,1962-07-16,2015-07-09,"male"
1001670,"Daniel.Pedrick@company.com","Daniel","Pedrick","TX","Operations",0,1965-01-14,2008-01-13,"male"
1001671,"David.Scott@company.com","David","Scott","NJ","Operations",0,1968-05-02,2014-01-30,"male"
1001672,"Daniel.Rhodes@company.com","Daniel","Rhodes","PA","Marketing",0,1991-03-22,2016-10-25,"male"
1001673,"Rachel.Beardsley@company.com","Rachel","Beardsley","CO","Finance",0,1978-02-16,2014-07-06,"female"
1001674,"Andrew.Beaman@company.com","Andrew","Beaman","TX","Finance",0,1979-02-16,2013-06-15,"male"
1001675,"Paula.Smallwood@company.com","Paula","Smallwood","KY","Finance",0,1995-12-01,2010-03-01,"female"
1001676,"Donald.Posey@company.com","Donald","Posey","MI","Marketing",0,1954-08-24,2009-10-21,"male"
1001677,"Deborah.Sheppard@company.com","Deborah","Sheppard","IA","Marketing",0,1984-04-28,2005-09-03,"female"
1001678,"Anna.Walker@company.com","Anna","Walker","VA","Operations",0,1996-02-12,2010-05-13,"female"
1001679,"Theodore.Graves@company.com","Theodore","Graves","IL","Finance",0,1995-08-14,2016-12-10,"male"
1001680,"Chi.Wilkey@company.com","Chi","Wilkey","VT","Operations",0,1988-09-20,2016-09-25,"female"
1001681,"Pam.Mayberry@company.com","Pam","Mayberry","FL","Finance",0,1998-03-20,2012-06-18,"female"
1001682,"Susan.Nguyen@company.com","Susan","Nguyen","FL","Operations",0,1997-02-11,2016-02-04,"female"
1001683,"Jeff.Lewis@company.com","Jeff","Lewis","MN","Finance",0,1995-06-02,2014-08-14,"male"
1001684,"Awilda.Jones@company.com","Awilda","Jones","TX","Finance",0,1977-06-06,2012-01-01,"female"
1001685,"Sharon.Cobb@company.com","Sharon","Cobb","MN","Finance",0,1977-07-12,2014-10-25,"female"
1001686,"Gayle.Mack@company.com","Gayle","Mack","UT","Finance",0,1972-03-26,2014-06-16,"female"
1001687,"Julie.Miller2@company.com","Julie","Miller","MN","Finance",0,1974-02-17,2011-04-21,"female"
1001688,"Joseph.Gonzalez2@company.com","Joseph","Gonzalez","PA","Operations",0,1962-08-22,2007-03-27,"male"
1001689,"Marguerite.Germany@company.com","Marguerite","Germany","MD","Finance",0,1983-09-22,2015-05-01,"female"
1001690,"Lois.Valente@company.com","Lois","Valente","IL","Marketing",0,1987-10-28,2015-08-23,"female"
1001691,"Jessie.Rowan@company.com","Jessie","Rowan","CA","Finance",0,1988-10-27,2011-08-10,"male"
1001692,"Thomas.Chong@company.com","Thomas","Chong","TX","Finance",0,1958-06-11,2003-12-28,"male"
1001693,"Jacki.Scott@company.com","Jacki","Scott","NH","Finance",0,1979-09-23,2013-11-15,"female"
1001694,"Nikki.Collins@company.com","Nikki","Collins","NY","Marketing",0,1972-03-26,2016-10-24,"female"
1001695,"Lillian.Quinn2@company.com","Lillian","Quinn","TN","Operations",0,1984-08-16,2012-11-09,"female"
1001696,"Sam.Webb@company.com","Sam","Webb","IL","Finance",0,1968-07-14,2015-06-04,"male"
1001697,"Frank.Puls@company.com","Frank","Puls","ND","Operations",0,1962-02-20,2012-08-04,"male"
1001698,"Walter.Costello@company.com","Walter","Costello","WI","Finance",0,1995-06-02,2009-08-31,"male"
1001699,"Jessica.Newbold@company.com","Jessica","Newbold","GA","Finance",0,2000-01-06,2014-04-06,"female"
1001700,"Timothy.Lisle@company.com","Timothy","Lisle","MI","Marketing",0,1985-08-16,2010-11-25,"male"
1001701,"Richard.Turner6@company.com","Richard","Turner","FL","Operations",0,1994-10-26,2014-11-30,"male"
1001702,"Tyler.Leyva@company.com","Tyler","Leyva","OH","Finance",1,1972-06-07,2015-09-21,"male"
1001703,"Daniel.Chung@company.com","Daniel","Chung","CA","Finance",0,1966-03-28,2013-02-24,"male"
1001704,"Marcia.Harris@company.com","Marcia","Harris","NJ","Finance",0,1994-02-12,2011-02-27,"female"
1001705,"Adam.McQueen@company.com","Adam","McQueen","CA","Operations",1,1972-12-06,2009-03-19,"male"
1001706,"Jane.Brewster@company.com","Jane","Brewster","LA","Finance",0,1988-07-09,2009-06-17,"female"
1001707,"Edith.Wright@company.com","Edith","Wright","MA","Marketing",0,1986-04-28,2016-04-03,"female"
1001708,"Rebecca.Hope@company.com","Rebecca","Hope","PA","Marketing",0,1982-02-15,2012-11-14,"female"
1001709,"Jeannine.Edmundson@company.com","Jeannine","Edmundson","WV","Finance",0,1959-01-16,2013-10-30,"female"
1001710,"Lea.Walker@company.com","Lea","Walker","NY","Finance",0,1995-04-26,2011-11-05,"female"
1001711,"Carl.Hughes@company.com","Carl","Hughes","KY","Finance",0,1972-08-19,2007-04-29,"male"
1001712,"Ada.Weiss@company.com","Ada","Weiss","IN","Finance",0,1991-01-08,2013-07-24,"female"
1001713,"Lora.Campbell@company.com","Lora","Campbell","IL","Finance",0,1982-01-10,2003-02-28,"female"
1001714,"Hyun.Perkins@company.com","Hyun","Perkins","FL","Finance",0,1973-09-24,2013-11-10,"female"
1001715,"Linda.Ashman@company.com","Linda","Ashman","CA","Marketing",0,1958-01-16,2010-03-12,"female"
1001716,"Pamela.Cosme@company.com","Pamela","Cosme","NY","Marketing",0,1984-03-23,2009-11-24,"female"
1001717,"Dannette.Konen@company.com","Dannette","Konen","OH","Finance",0,1983-02-15,2008-06-24,"female"
1001718,"Kent.Garland@company.com","Kent","Garland","PA","Operations",0,1992-04-26,2017-07-27,"male"
1001719,"Laronda.Cyphers@company.com","Laronda","Cyphers","MN","Finance",0,1997-03-20,2011-06-19,"female"
1001720,"Brian.Walker@company.com","Brian","Walker","MI","Finance",1,1971-03-27,2011-01-04,"male"
1001721,"Jamie.Gonzales@company.com","Jamie","Gonzales","CA","Finance",0,1997-09-18,2016-02-01,"male"
1001722,"Troy.Gist@company.com","Troy","Gist","NJ","Marketing",0,1989-12-02,2008-08-07,"male"
1001723,"Belinda.Hanks@company.com","Belinda","Hanks","MD","Finance",0,1961-08-22,2001-10-16,"female"
1001724,"Robert.Hebron@company.com","Robert","Hebron","SC","Operations",0,1967-02-19,2004-02-09,"male"
1001725,"Betty.Lucky@company.com","Betty","Lucky","CA","Marketing",0,1986-04-28,2005-10-27,"female"
1001726,"Robert.Bloomfield@company.com","Robert","Bloomfield","TX","Operations",0,1955-12-11,2011-06-09,"male"
1001727,"Kit.Valentin@company.com","Kit","Valentin","MO","Finance",0,1984-09-21,2011-02-16,"female"
1001728,"Bethany.Valley@company.com","Bethany","Valley","GA","Marketing",0,1996-02-12,2016-03-11,"female"
1001729,"Betty.Beyer@company.com","Betty","Beyer","NY","Marketing",0,1997-08-13,2012-06-13,"female"
1001730,"Kelli.Alvarez@company.com","Kelli","Alvarez","IL","Finance",1,1965-01-14,2014-09-09,"female"
1001731,"Robert.Kleiner@company.com","Robert","Kleiner","MO","Finance",0,1973-06-07,2015-05-15,"male"
1001732,"Nathan.Delong@company.com","Nathan","Delong","OH","Finance",0,1998-11-30,2013-02-28,"male"
1001733,"Juan.Robert@company.com","Juan","Robert","MS","Operations",0,1979-07-12,2017-04-25,"male"
1001734,"Gary.Lockhart@company.com","Gary","Lockhart","NY","Finance",0,1984-10-27,2015-04-18,"male"
1001735,"Adrienne.Hartsell@company.com","Adrienne","Hartsell","NY","Operations",0,1993-01-07,2008-04-22,"female"
1001736,"Linda.Bryson@company.com","Linda","Bryson","WI","Finance",0,1980-04-29,2014-07-16,"female"
1001737,"Kathie.Rouse@company.com","Kathie","Rouse","IA","Finance",0,1985-07-10,2004-10-15,"female"
1001738,"William.Stewart@company.com","William","Stewart","AZ","Marketing",0,1974-02-17,2003-12-13,"male"
1001739,"Joseph.Thomas5@company.com","Joseph","Thomas","IN","Operations",0,1968-03-27,2011-02-13,"male"
1001740,"Joe.Alvarez@company.com","Joe","Alvarez","NY","Finance",0,1996-07-07,2014-08-31,"male"
1001741,"James.Turner4@company.com","James","Turner","VA","Finance",0,1997-07-07,2016-03-01,"male"
1001742,"Julie.Clark@company.com","Julie","Clark","OH","Finance",0,1996-02-12,2010-09-05,"female"
1001743,"Timothy.Miller2@company.com","Timothy","Miller","IL","Marketing",0,1995-04-26,2015-12-07,"male"
1001744,"Fred.Estrada@company.com","Fred","Estrada","NJ","Finance",0,1979-04-30,2015-04-26,"male"
1001745,"Jeannette.Wood@company.com","Jeannette","Wood","IL","Finance",0,1991-03-22,2014-10-06,"female"
1001746,"Lewis.Littleton@company.com","Lewis","Littleton","FL","Marketing",0,1970-11-01,2012-01-28,"male"
1001747,"Michael.Lau2@company.com","Michael","Lau","NY","Operations",0,1989-02-13,2015-08-21,"male"
1001748,"Cassandra.Hosler@company.com","Cassandra","Hosler","GA","Operations",0,1952-09-29,2016-03-03,"female"
1001749,"Marvin.Jordan@company.com","Marvin","Jordan","LA","Marketing",0,1983-01-10,2011-09-03,"male"
1001750,"Carmel.Morgan@company.com","Carmel","Morgan","IL","Marketing",0,1976-09-23,2016-04-26,"female"
1001751,"Celia.Elwood@company.com","Celia","Elwood","CO","Finance",0,1988-03-22,2013-05-21,"female"
1001752,"Joan.Hall@company.com","Joan","Hall","NC","Finance",0,1989-07-09,2015-10-28,"female"
1001753,"Terry.Violette@company.com","Terry","Violette","CT","Marketing",0,1982-08-17,2011-04-01,"male"
1001754,"Idella.Williams@company.com","Idella","Williams","TX","Marketing",0,1995-07-08,2016-05-29,"female"
1001755,"Karen.Ballentine@company.com","Karen","Ballentine","AL","Marketing",0,1986-03-23,2012-01-07,"female"
1001756,"Margie.Chancy@company.com","Margie","Chancy","TX","Finance",0,1997-07-07,2015-10-20,"female"
1001757,"Margaret.Castillo@company.com","Margaret","Castillo","CO","Finance",0,1997-08-13,2016-06-25,"female"
1001758,"Jose.Burton@company.com","Jose","Burton","VT","Operations",0,1989-09-20,2014-01-12,"male"
1001759,"Heather.Brooks@company.com","Heather","Brooks","KS","Marketing",0,1991-03-22,2017-05-08,"female"
1001760,"Melody.Chavis@company.com","Melody","Chavis","OH","Finance",0,1975-03-26,2016-04-25,"female"
1001761,"Brenda.Bilodeau@company.com","Brenda","Bilodeau","TX","Operations",0,1996-08-13,2016-08-01,"female"
1001762,"Timothy.Evans3@company.com","Timothy","Evans","AL","Finance",0,1993-01-07,2016-08-05,"male"
1001763,"Darrell.Flores@company.com","Darrell","Flores","NJ","Marketing",0,1978-10-29,2014-10-29,"male"
1001764,"Roy.Montes@company.com","Roy","Montes","CA","Finance",0,1986-03-23,2011-02-17,"male"
1001765,"Johnnie.Mullett@company.com","Johnnie","Mullett","CO","Marketing",0,1981-10-28,2017-03-10,"male"
1001766,"Antonio.Hendrix@company.com","Antonio","Hendrix","SD","Finance",0,1970-09-25,2013-01-28,"male"
1001767,"Thelma.Mann@company.com","Thelma","Mann","NJ","Marketing",0,1972-06-07,2009-12-07,"female"
1001768,"Theo.Laughlin@company.com","Theo","Laughlin","OH","Operations",0,1981-10-28,2017-03-02,"male"
1001769,"Matthew.Evans2@company.com","Matthew","Evans","CO","Finance",0,1955-02-22,2009-02-12,"male"
1001770,"Juanita.Aguilar@company.com","Juanita","Aguilar","MA","Finance",0,1964-01-15,2017-01-12,"female"
1001771,"Josefa.King@company.com","Josefa","King","CA","Marketing",0,1993-01-07,2015-12-20,"female"
1001772,"John.Gardner3@company.com","John","Gardner","NY","Operations",0,1993-12-01,2008-03-01,"male"
1001773,"Richard.Flynn@company.com","Richard","Flynn","NC","Finance",0,1977-10-29,2016-04-14,"male"
1001774,"Dorothy.Bennett@company.com","Dorothy","Bennett","CA","Operations",0,1989-10-27,2011-05-07,"female"
1001775,"James.Helzer@company.com","James","Helzer","OK","Operations",0,1965-02-19,2002-07-06,"male"
1001776,"Francis.Guinn@company.com","Francis","Guinn","SC","Marketing",0,1974-03-26,2011-11-15,"male"
1001777,"Jeffrey.Gingrich@company.com","Jeffrey","Gingrich","MI","Operations",0,1998-08-13,2012-11-11,"male"
1001778,"Kevin.Wilson2@company.com","Kevin","Wilson","VA","Finance",0,1994-04-26,2013-01-21,"male"
1001779,"Maria.Martinez3@company.com","Maria","Martinez","MO","Marketing",0,1988-06-03,2015-06-11,"male"
1001780,"Shawn.Payton@company.com","Shawn","Payton","CA","Marketing",0,1996-08-13,2013-12-23,"male"
1001781,"Margie.Barclay@company.com","Margie","Barclay","CA","Operations",0,1994-01-07,2012-01-17,"female"
1001782,"Josephine.Schmit@company.com","Josephine","Schmit","TX","Marketing",0,1986-08-16,2009-01-15,"female"
1001783,"Ronald.Story@company.com","Ronald","Story","FL","Finance",0,1998-10-25,2013-01-23,"male"
1001784,"Richard.Sanchez2@company.com","Richard","Sanchez","IN","Marketing",0,1990-09-20,2015-08-02,"male"
1001785,"Sandra.Morgan2@company.com","Sandra","Morgan","TX","Marketing",1,1960-08-22,2015-05-05,"female"
1001786,"Helen.Manning@company.com","Helen","Manning","OH","Finance",0,1991-07-09,2015-10-15,"female"
1001787,"Marcos.Simpson@company.com","Marcos","Simpson","GA","Marketing",0,1979-08-18,2016-03-11,"male"
1001788,"Lawrence.Morales@company.com","Lawrence","Morales","KS","Finance",0,1999-03-20,2017-01-09,"male"
1001789,"Phillip.Mayes@company.com","Phillip","Mayes","IA","Operations",0,1987-01-09,2012-04-24,"male"
1001790,"Janel.Broughton@company.com","Janel","Broughton","PA","Finance",0,1991-02-13,2017-02-02,"female"
1001791,"Evie.Puente@company.com","Evie","Puente","OK","Marketing",0,1972-09-24,2009-04-16,"female"
1001792,"John.Borunda@company.com","John","Borunda","CA","Finance",0,1980-01-11,2015-10-25,"male"
1001793,"Carol.Spencer@company.com","Carol","Spencer","OR","Finance",0,1974-09-24,2012-02-18,"female"
1001794,"Elizabeth.Morton@company.com","Elizabeth","Morton","IL","Finance",0,1989-01-08,2006-04-12,"female"
1001795,"Maxine.Simmons@company.com","Maxine","Simmons","OH","Finance",0,1959-07-17,2004-01-20,"female"
1001796,"Althea.Joyce@company.com","Althea","Joyce","CA","Operations",0,1994-12-01,2014-12-09,"female"
1001797,"Diedre.Garcia@company.com","Diedre","Garcia","MA","Marketing",0,1969-02-18,2014-12-19,"female"
1001798,"Cynthia.Clifton@company.com","Cynthia","Clifton","NY","Marketing",0,1997-01-06,2011-04-07,"female"
1001799,"Ryan.Levy@company.com","Ryan","Levy","GA","Operations",0,1976-04-30,2012-01-10,"male"
1001800,"Major.Ellis@company.com","Major","Ellis","FL","Operations",0,1983-04-29,2011-10-04,"male"
1001801,"Katherine.Shaw@company.com","Katherine","Shaw","MA","Finance",1,1983-06-05,2014-02-23,"female"
1001802,"Sarah.Kirkwood@company.com","Sarah","Kirkwood","NM","Finance",0,1997-02-11,2014-06-30,"female"
1001803,"Suzanne.Mercurio@company.com","Suzanne","Mercurio","CA","Finance",0,1996-07-07,2012-02-12,"female"
1001804,"Tommie.Jones@company.com","Tommie","Jones","MN","Operations",0,1978-10-29,2009-08-26,"male"
1001805,"Louie.Seymour@company.com","Louie","Seymour","TX","Finance",0,1958-02-21,2008-01-18,"male"
1001806,"Janet.Kent@company.com","Janet","Kent","MS","Operations",0,1999-01-06,2013-04-06,"female"
1001807,"Vincent.Jones@company.com","Vincent","Jones","WA","Operations",0,1989-08-15,2005-12-05,"male"
